# nm dimensionless
110.56	2519.38364920966
110.66	4093.99842996569
110.76	2649.74419630553
110.86	2441.52885421669
110.96	2261.81963994647
111.06	3376.7546526585
111.16	1763.02919553336
111.26	775.621650161928
111.36	443.960092482132
111.46	-2390.08308967816
111.56	1074.44494137523
111.66	-1785.53408239627
111.76	2013.43366669819
111.86	-772.193905071568
111.96	-208.259048341883
112.06	2274.42057221384
112.16	1701.99385062019
112.26	1544.75475657431
112.36	2603.5928803772
112.46	2824.89187661712
112.56	318.223746945081
112.66	0
112.76	-441.224905130285
112.86	1770.66775108809
112.96	1705.79199151034
113.06	1449.05474388777
113.16	1917.12521185217
113.26	988.215757675135
113.36	59.6596198029934
113.46	403.955542083413
113.56	1115.93436500497
113.66	484.593834668345
113.76	1763.85872948025
113.86	249.107997363098
113.96	1436.38227326043
114.06	322.404611559104
114.16	664.962262699727
114.26	511.739372873258
114.36	41.0108529011951
114.46	867.017553163233
114.56	151.130316365254
114.66	1159.87490554941
114.76	867.257621436873
114.86	-496.276646233763
114.96	725.298394330201
115.06	1024.01836678654
115.16	892.261916414284
115.26	551.170872311888
115.36	765.857071644383
115.46	1115.45663821313
115.56	878.29369703542
115.66	398.882330215325
115.76	812.327399645273
115.86	21.7245222535713
115.96	439.337385811326
116.06	0
116.16	174.351262146095
116.26	540.307392888298
116.36	806.993447125595
116.46	1053.61978128258
116.56	532.903470212015
116.66	594.445724699766
116.76	697.423089215877
116.86	402.661293071579
116.96	273.01568751714
117.06	498.637188194709
117.16	560.017945340725
117.26	667.762248647565
117.36	853.999157473444
117.46	620.980394274239
117.56	749.527749089711
117.66	612.400411420849
117.76	527.310405220531
117.86	446.960443203318
117.96	844.302631891878
118.06	359.811888585223
118.16	649.756369278747
118.26	776.115765436097
118.36	919.725952417087
118.46	711.567769727352
118.56	846.787857287698
118.66	756.363659126723
118.76	1084.17526315069
118.86	999.18166485372
118.96	852.240113767573
119.06	1004.93560367792
119.16	940.503421743506
119.26	1094.28531556891
119.36	1067.98706110047
119.46	1175.59318509409
119.56	1216.03141484879
119.66	984.722858695525
119.76	1131.58212611037
119.86	1202.95586871667
119.96	1199.67126271139
120.06	1459.16581538418
120.16	1239.52971871461
120.26	1280.17346848161
120.36	1316.38204126698
120.46	1403.44143080093
120.56	1584.84282377448
120.66	1446.63611534586
120.76	1762.1929929171
120.86	1768.39286069926
120.96	1793.64323571156
121.06	1942.0206696319
121.16	2085.45226407402
121.26	2029.63856580982
121.36	2078.12787678966
121.46	2390.40463140387
121.56	2348.5219263715
121.66	2570.14863684991
121.76	2576.50110213098
121.86	2508.58465828617
121.96	2851.41659099374
122.06	2926.32192615547
122.16	2990.08356226496
122.26	2805.74168918835
122.36	3312.46208409887
122.46	3218.91085594608
122.56	3636.38907245367
122.66	3677.36006847853
122.76	3863.97361993238
122.86	3857.09185994143
122.96	3994.67805529128
123.06	4233.89177541728
123.16	4454.65029794932
123.26	4549.74948802892
123.36	4737.02470332342
123.46	4765.06184913438
123.56	5026.00589296094
123.66	5067.49500921605
123.76	5314.31441365711
123.86	5441.62353245842
123.96	5655.37243642252
124.06	5725.88978153009
124.16	5862.12660407547
124.26	6131.65935516788
124.36	6000.66325777853
124.46	6485.6059417846
124.56	6714.96251815778
124.66	6723.22687816777
124.76	6918.98039140007
124.86	7293.38740415826
124.96	7117.26554450036
125.06	7223.61402614208
125.16	7418.775528753
125.26	7708.75224335502
125.36	7679.44392574587
125.46	7936.47332172193
125.56	8006.95956846224
125.66	7922.77048857621
125.76	8095.33713504364
125.86	8291.50826589
125.96	8394.15674959448
126.06	8352.03705756519
126.16	8341.72453544258
126.26	8590.66907647697
126.36	8610.33079632279
126.46	8507.67020126624
126.56	8510.38678906276
126.66	8703.09274697313
126.76	8695.00941368726
126.86	8601.5139288759
126.96	8576.84960235422
127.06	8476.25492472279
127.16	8579.00426382458
127.26	8474.3147776882
127.36	8566.97680946444
127.46	8386.90738182033
127.56	8329.08526942105
127.66	8288.4501601352
127.76	8080.81544110909
127.86	8066.66185128155
127.96	8031.77859423931
128.06	7949.30583389472
128.16	7892.86491920776
128.26	7708.24231109243
128.36	7626.31281556928
128.46	7555.09072086188
128.56	7535.86909920166
128.66	7253.55428726106
128.76	7258.71755104789
128.86	7185.80726621259
128.96	6962.19040160977
129.06	6890.75700708331
129.16	6667.32850093631
129.26	6517.92826093522
129.36	6488.44111128327
129.46	6350.9814989168
129.56	6173.02227936282
129.66	5933.51430026539
129.76	5905.38405955261
129.86	5692.04772330314
129.96	5598.87475169625
130.06	5475.52204720393
130.16	5199.12343267359
130.26	5225.43739004715
130.36	4963.59059498663
130.46	4832.39146105638
130.56	4707.55823091155
130.66	4591.08148766316
130.76	4472.52107242408
130.86	4455.30979561609
130.96	4194.70518601728
131.06	4000.5767358271
131.16	3948.53652995679
131.26	3842.65071473535
131.36	3739.36039389382
131.46	3515.42875410171
131.56	3482.83320711468
131.66	3396.13033817363
131.76	3245.42677963938
131.86	3116.01686524874
131.96	3049.84672739956
132.06	2925.97735907723
132.16	2843.67846856727
132.26	2760.39795779608
132.36	2650.7912359877
132.46	2661.02814692321
132.56	2525.78326416309
132.66	2458.12414964426
132.76	2351.81074347577
132.86	2240.83903416544
132.96	2156.42035650247
133.06	2056.93656366513
133.16	2013.6065249304
133.26	1900.72464608448
133.36	1838.94319498304
133.46	1783.29805534551
133.56	1724.27155773998
133.66	1656.2597471499
133.76	1602.87915502309
133.86	1585.9654278092
133.96	1485.39529045778
134.06	1373.28688896926
134.16	1374.54755050433
