# nm dimensionless
324.817   1000
325.95    1000
327.083   227.24140643886744
328.217   52.10166988388398
329.35    29.42389339713665
330.483   20.523854420501177
331.617   16.638657144238827
332.75    13.990259390085217
333.883   12.069206525207434
335.017   10.611998193300838
336.15    7.840270326871391
337.283   5.973403724392345
338.417   4.824570886552672
339.55    3.859776286581026
340.683   3.198581586040367
341.817   2.7307728637516306
342.95    2.381719317424538
344.083   2.050578488523012
345.217   1.800261567797737
346.35    1.6044064087076586
347.483   1.4469745101152305
348.617   1.3273352596538903
349.75    1.226425693819852
350.883   1.1397718968139023
352.017   1.0645499826051703
353.15    0.9902109030680241
354.283   0.9183772811551694
355.417   0.8562593141300976
356.55    0.8096337638944393
357.683   0.7724486304524942
358.817   0.7385290174157483
359.95    0.7074608574678614
361.083   0.6789000157814953
362.217   0.6189813129302959
363.35    0.5677193330356484
364.483   0.5242942067951076
365.617   0.48703879628450775
366.75    0.45032005249015034
367.883   0.418293837832452
369.017   0.3905175562598366
370.15    0.36566397017399843
371.283   0.3430849723381388
372.417   0.32312787534060605
373.55    0.3034074477208516
374.683   0.2717694846894828
375.817   0.24610065241898668
376.95    0.22584231847175865
378.083   0.21010247358944031
379.217   0.19653087009144626
380.35    0.18785009569000957
381.483   0.17990254943353162
382.617   0.17254468540192408
383.75    0.16538854975584819
384.883   0.1588008011750858
386.017   0.15259132520528748
387.15    0.1463882719347665
388.283   0.14064338287591838
389.417   0.13496944493249732
390.55    0.12973421796952722
391.683   0.11902694753322157
392.817   0.10925521347648166
393.95    0.10144424860496574
395.083   0.09578343975587213
396.217   0.09090357442145966
397.35    0.08675767069861899
398.483   0.0831116218086845
399.617   0.07996399913569024
400.75    0.07724751162935793
401.883   0.07589929342583893
403.017   0.07596595141682494
404.15    0.07716189748547898
405.283   0.07839580754401605
406.417   0.07900494852227888
407.55    0.07902925330168337
408.683   0.07545143282602329
409.817   0.07261989914178868
410.95    0.07014042109432843
412.083   0.06720580153528034
413.217   0.06266581059310486
414.35    0.05955160403297503
415.483   0.0569379798893215
416.617   0.053469333601059196
417.75    0.052156982988876506
418.883   0.050830886805783175
420.017   0.04935949643618491
421.15    0.04797060005580937
422.283   0.046960816823009406
423.417   0.04725747898321729
424.55    0.04805568373844502
425.683   0.050222129357273
426.817   0.05396717355509211
427.95    0.05800420814633382
429.083   0.06301622493633738
430.217   0.06826926965577793
431.35    0.07393412188808325
432.483   0.07730497419008082
433.617   0.07660062552141779
434.75    0.07551362757013895
435.883   0.07262628641039942
437.017   0.07012056015774894
438.15    0.06790216863268654
439.283   0.0662088787441261
440.417   0.06460939892169487
441.55    0.06320864095908706
442.683   0.061867032243796215
443.817   0.059854810117267926
444.95    0.05819418733805388
446.083   0.05706177497812819
447.217   0.0559794530953838
448.35    0.05562756797797131
449.483   0.057403237232443574
450.617   0.059762572923443794
451.75    0.06497918660398588
452.883   0.07751676413277486
454.017   0.09695210853722527
455.15    0.15688238483665093
456.283   0.23102485107054962
457.417   0.31643102019142355
458.55    0.3796577777187633
459.683   0.47310214024432756
460.817   0.6111123969828678
461.95    0.8056372626204826
463.083   1.0363700887707952
464.217   1.4276587189989038
465.35    1.890247400567352
466.483   2.7946959765867483
467.617   3.307157463442201
468.75    4.049725385658292
469.883   5.222269669353061
471.017   7.350381005306237
472.15    8.655487010188843
473.283   10.352297992293401
474.417   12.876606897481656
475.55    17.02882739999394
476.683   21.624000095259156
477.817   25.55446125622294
478.95    29.394831749066007
480.083   37.72611970039209
481.217   51.721486031928016
482.35    69.86875993232964
483.483   123.92799643185721
484.617   340.2722931033666
485.75    1000
486.883   1000
